time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-16 00:00:00+00:00,5,5,24,9
2026-02-17 00:00:00+00:00,49,18,100,16
2026-02-18 00:00:00+00:00,94,12,66,15
2026-02-19 00:00:00+00:00,92,26,232,19
2026-02-20 00:00:00+00:00,122,42,137,15
2026-02-21 00:00:00+00:00,570,12,31,10
2026-02-22 00:00:00+00:00,31,28,88,12
2026-02-23 00:00:00+00:00,20,10,94,14
2026-02-24 00:00:00+00:00,45,12,266,18
2026-02-25 00:00:00+00:00,17,12,77,11
2026-02-26 00:00:00+00:00,257,151,238,14
2026-02-27 00:00:00+00:00,56,18,378,26
2026-02-28 00:00:00+00:00,9,8,40,5
2026-03-01 00:00:00+00:00,9,6,86,18
